NM_MUNICIPIO,NR_ZONA,DS_CARGO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
RIO DE JANEIRO,122,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,780
RIO DE JANEIRO,14,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,132
RIO DE JANEIRO,15,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,57
RIO DE JANEIRO,211,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,683
RIO DE JANEIRO,5,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,16
RIO DE JANEIRO,166,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,83
RIO DE JANEIRO,160,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,30
RIO DE JANEIRO,180,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,88
RIO DE JANEIRO,176,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,93
RIO DE JANEIRO,204,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,13
RIO DE JANEIRO,236,Vereador,VERA LINS,11,PP,ELEITO POR QP,22
RIO DE JANEIRO,119,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,99
RIO DE JANEIRO,208,Vereador,VERA LINS,11,PP,ELEITO POR QP,158
RIO DE JANEIRO,233,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,3414
RIO DE JANEIRO,173,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,13
RIO DE JANEIRO,205,Vereador,VERA LINS,11,PP,ELEITO POR QP,53
RIO DE JANEIRO,171,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,289
RIO DE JANEIRO,182,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,75
RIO DE JANEIRO,123,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,117
RIO DE JANEIRO,12,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,63
RIO DE JANEIRO,242,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,5232
RIO DE JANEIRO,212,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,132
RIO DE JANEIRO,211,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,143
RIO DE JANEIRO,23,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,62
RIO DE JANEIRO,160,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,54
RIO DE JANEIRO,189,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,187
RIO DE JANEIRO,14,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,52
RIO DE JANEIRO,120,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,34
RIO DE JANEIRO,162,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,268
RIO DE JANEIRO,117,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,54
RIO DE JANEIRO,218,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,548
RIO DE JANEIRO,7,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,60
RIO DE JANEIRO,191,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,1141
RIO DE JANEIRO,6,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,50
RIO DE JANEIRO,176,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,127
RIO DE JANEIRO,7,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,80
RIO DE JANEIRO,122,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,34
RIO DE JANEIRO,12,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,128
RIO DE JANEIRO,244,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,453
RIO DE JANEIRO,2,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,7
RIO DE JANEIRO,164,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,10
RIO DE JANEIRO,19,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,10
RIO DE JANEIRO,230,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,590
RIO DE JANEIRO,231,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,35
RIO DE JANEIRO,220,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,51
RIO DE JANEIRO,6,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,111
RIO DE JANEIRO,205,Vereador,ZICO,14,PTB,ELEITO POR QP,10
RIO DE JANEIRO,191,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,142
RIO DE JANEIRO,161,Vereador,ZICO,14,PTB,ELEITO POR QP,27
RIO DE JANEIRO,8,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,145
RIO DE JANEIRO,182,Vereador,ZICO,14,PTB,ELEITO POR QP,23
RIO DE JANEIRO,189,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,37
RIO DE JANEIRO,185,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,90
RIO DE JANEIRO,206,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,100
